y,u,Iu,Iv,Iw,xLu,yLu,zLu
6.0,11.013629276679861,0.17466457897289653,0.08733228948644826,0.13973166317831723,155.92239363664757,77.96119681832378,46.77671809099427
7.5,11.444504815951655,0.16775109643854572,0.08387554821927286,0.1342008771508366,155.92239363664757,77.96119681832378,46.77671809099427
9.0,11.796555765404594,0.16241802571767724,0.08120901285883862,0.1299344205741418,155.92239363664757,77.96119681832378,46.77671809099427
10.5,12.094210601981779,0.15810259700023338,0.07905129850011669,0.1264820776001867,155.92239363664757,77.96119681832378,46.77671809099427
12.0,12.35205094945294,0.15449148038696173,0.07724574019348086,0.12359318430956939,155.92239363664757,77.96119681832378,46.77671809099427
13.5,12.579482254129328,0.15139374102730896,0.07569687051365448,0.12111499282184718,155.92239363664757,77.96119681832378,46.77671809099427
15.0,12.782926488724733,0.14868510868513451,0.07434255434256726,0.11894808694810761,155.92239363664757,77.96119681832378,46.77671809099427
16.5,12.966964184994312,0.14628053270128358,0.07314026635064179,0.11702442616102687,155.92239363664757,77.96119681832378,46.77671809099427
18.0,13.134977438177673,0.1441194486065012,0.0720597243032506,0.11529555888520096,155.92239363664757,77.96119681832378,46.77671809099427
19.5,13.289534648684043,0.14215732009387066,0.07107866004693533,0.11372585607509654,155.92239363664757,77.96119681832378,46.77671809099427
21.0,13.432632274754855,0.1403605153395124,0.0701802576697562,0.11228841227160993,155.92239363664757,77.96119681832378,46.77671809099427
22.5,13.565852977449465,0.13870306320943385,0.06935153160471692,0.11096245056754708,155.92239363664757,77.96119681832378,46.77671809099427
24.0,13.690472622226016,0.1371645224518466,0.0685822612259233,0.10973161796147729,155.92239363664757,77.96119681832378,46.77671809099427
25.5,13.807534784517783,0.13572853745971003,0.06786426872985502,0.10858282996776802,155.92239363664757,77.96119681832378,46.77671809099427
27.0,13.917903926902405,0.13438183265149217,0.06719091632574609,0.10750546612119374,155.92239363664757,77.96119681832378,46.77671809099427
28.5,14.02230417949565,0.13311349566271222,0.06655674783135611,0.10649079653016978,155.92239363664757,77.96119681832378,46.77671809099427
30.0,14.12134816149781,0.1319144557865467,0.06595722789327335,0.10553156462923736,155.92239363664757,77.96119681832378,46.77671809099427
31.5,14.215558763479589,0.13077709751038372,0.06538854875519186,0.10462167800830698,155.92239363664757,77.96119681832378,46.77671809099427
33.0,14.30538585776739,0.12969496947187883,0.06484748473593942,0.10375597557750307,155.92239363664757,77.96119681832378,46.77671809099427
34.5,14.391219291252188,0.12866256206185891,0.06433128103092946,0.10293004964948714,155.92239363664757,77.96119681832378,46.77671809099427
36.0,14.47339911095075,0.1276751352366935,0.06383756761834675,0.1021401081893548,155.92239363664757,77.96119681832378,46.77671809099427
37.5,14.552223700769604,0.12672858360778608,0.06336429180389304,0.10138286688622887,155.92239363664757,77.96119681832378,46.77671809099427
39.0,14.627956321457122,0.12581932958516998,0.06290966479258499,0.10065546366813599,155.92239363664757,77.96119681832378,46.77671809099427
40.5,14.700830415627136,0.12494423789737388,0.06247211894868694,0.09995539031789911,155.92239363664757,77.96119681832378,46.77671809099427
42.0,14.771053947527934,0.12410054658525269,0.06205027329262634,0.09928043726820215,155.92239363664757,77.96119681832378,46.77671809099427
43.5,14.838812980932172,0.12328581082500373,0.061642905412501864,0.09862864866000298,155.92239363664757,77.96119681832378,46.77671809099427
45.0,14.904274650222543,0.1224978568387069,0.06124892841935345,0.09799828547096552,155.92239363664757,77.96119681832378,46.77671809099427
