$h$,$r$,$\alpha$,$k$,$x$
0.06967599590335638,86.55035095797565,0.40047170893073875,1.3376996454285945,16.658875704422037
0.0361737571003183,64.50968510887772,0.4083794948138228,1.219246448554467,13.54430304340243
0.03509775755058098,51.9160846243683,0.4937623084533983,1.138869333563018,16.972334828505147
0.035742585002558724,54.68677332359191,0.47043137534019996,1.7986544886396074,16.87171108693269
0.045083683972505874,52.981831318358985,0.40112250258433574,1.196149909370013,14.280968039199246
0.036664053783201325,53.03934584262302,0.49750559347386414,1.138869333563018,16.972334828505147
0.048292538979335844,51.5345564265965,0.4012103431178341,1.191331223894509,17.189198548583647
0.07650000713275626,65.45945055888372,0.4022125294720852,1.289195156530019,16.796700609950197
0.07248433637314462,84.02230394763691,0.4017864454309416,1.333353914578312,16.96134964208458
0.06791545775566163,66.6986151434597,0.4017981316436381,1.2907018390268679,16.94718978166587
0.03751981129052825,56.62959832327181,0.4089867161955731,1.7776511973105757,14.884370792617926
0.044055244452344024,52.536413917497775,0.4577163800786044,1.7802509218357843,16.565442400182846
0.039991754473693894,69.69593792238945,0.40845722413270735,1.7776511973105757,15.286977782578875
0.04206870341418794,75.60755044875894,0.4617659453599564,1.491419634761742,16.048017969571863
0.03902289066814368,77.64243908053606,0.40187041044296706,1.5160512414945864,15.367861435358869
0.035016745855518554,66.47455275096455,0.4467040379517717,1.3331653431877357,16.00828570469163
0.03904268275269572,77.76045870701373,0.47954515727569547,1.7904245628735203,16.604173223340407
0.06116128578242895,77.44789891439021,0.4973945662312356,1.2540918029279342,17.030497859962036
0.04206870341418794,75.60755044875894,0.4617659453599564,1.6846921574396887,15.430316387329286
0.041387568543029524,62.22717907159492,0.4003049449280282,1.2930984165220496,15.493799150763856
0.06791545775566163,66.20048821362263,0.407757439945022,1.2713330785137251,17.34272993782769
0.03507941882283265,53.2900374026896,0.4311791296818824,1.732334165923994,17.218924050423936
0.035098390664015405,55.71899950074833,0.45257898079203807,1.6521318250302275,17.0721802778506
0.06757954316685186,66.6986151434597,0.4973945662312356,1.2540918029279342,17.159237105117793
0.03642626358882437,58.42182078474646,0.4295393250538874,1.6929247493199948,17.01851852090028
0.05498803607681447,51.65841012851036,0.40112250258433574,1.1960563320183955,14.280968039199246
0.035244133433549,62.22717907159492,0.4012506378530249,1.4383221364175545,14.160332873860987
0.06791545775566163,66.6986151434597,0.4283812051530871,1.2713330785137251,16.94781838993137
0.035098390664015405,53.01361165962049,0.4534320887117364,1.7099579661013307,16.586948913015323
0.039991754473693894,53.032117720709046,0.40015137301237014,1.7776511973105757,16.43072293608802
0.03800014129757602,53.21144985672144,0.4091264780701029,1.138869333563018,16.699610070499755
0.04822381816468485,51.535665052660576,0.40349491494765,1.3715462126278126,14.289119570460503
0.07224358045764796,86.37937165102218,0.4024366116432728,1.333353914578312,16.9608355725333
0.04440437560446967,76.49709664646883,0.4712956058814741,1.6813481571813318,15.562855951238785
0.03507941882283265,64.19017627780033,0.461678843999064,1.2414572257253846,17.025197839539988
0.03887058089394105,64.88271944292826,0.510337213665048,1.7459318997428257,16.650575066284333
0.04171980727212905,59.342196415621075,0.4425480568318274,1.2713388276186368,17.251681944498884
0.03617359428306506,67.58565611704844,0.4679394295564956,1.6332789068706826,15.070092404520206
0.036825031647314516,61.8882669844146,0.49723684937722107,1.5168711292905532,17.22099287043952
0.03646136323979491,63.76305226262003,0.49494934696678067,1.7954893233313272,17.266025476522
0.03636156248440892,52.91376298196704,0.46329866606492776,1.377496280126829,17.44691710479555
0.03528559947308736,53.04910207093486,0.40049626007817846,1.7987798792652199,14.997704511897215
0.045869716702857555,51.89257077399128,0.40194918389946493,1.3343085288244267,15.455378019792168
0.039609335821312285,66.1929067234475,0.46661428119851517,1.54029904335966,15.567391110979289
0.036258916158776994,51.89541778658074,0.4090598367348405,1.6366904557955249,15.086329842238028
0.04171980727212905,58.88883223585352,0.47206685876368626,1.3383714168712957,17.251681944498884
0.04195946384416925,74.37387600927178,0.42892061722362795,1.4372672622096372,15.669909082523226
0.04639053176112175,55.483483825976485,0.40026564496728184,1.2282194405281572,15.800859980144299
0.03683079093601147,75.77587936965242,0.4084115374230316,1.445781080778112,16.301143878441295
0.04293221186893465,53.04910207093486,0.40065489529501536,1.7983212850958799,17.250568022646686
0.06791545775566163,66.37104960541309,0.4411814014826251,1.2711553700508322,16.73689105195068
0.03838212840888199,53.31931417989569,0.4486426236009928,1.3612731229926105,15.76616472274057
0.04425602763078124,55.694864944462,0.4737487643547165,1.7986544886396074,17.050673763786094
0.03676878435403503,54.13413397623645,0.402730462501117,1.5455712465254072,16.942581552282398
0.036425394776898344,76.43196450784207,0.5015046436300779,1.6872134974682502,15.612868666304188
0.036825031647314516,61.56311501434254,0.4510288356801522,1.5270140792580726,15.733391124349502
0.03950881140322828,51.697505703636864,0.40800359805604697,1.138869333563018,16.972334828505147
0.03852082879443149,77.38919098362881,0.446753064448517,1.346705963995073,14.965767078815885
0.036825031647314516,60.789951284132904,0.4985108342186392,1.541849934366235,16.910222486759743
0.03646136323979491,66.09597100009088,0.49494934696678067,1.7954893233313272,17.266025476522
0.03507941882283265,61.74624773390831,0.4582089717632237,1.732334165923994,17.114375737716575
0.03501711002040722,77.61646384443344,0.43668218670427483,1.3195504243460032,15.136330347688059
0.03838212840888199,53.31931417989569,0.4486426236009928,1.3612731229926105,17.033128554114928
0.041295135526339725,59.31525463315683,0.4810883758700104,1.2819221078355616,17.431941889552437
0.03519487870171879,65.45945055888372,0.4022125294720852,1.289195156530019,16.940380994857648
0.03976454824210822,51.59184880521133,0.4752963343277491,1.34717719602308,16.973658614063016
0.0389866497804038,78.22015013693068,0.45787736975799753,1.5160512414945864,15.31481337469269
0.03583039556713345,65.22228195427854,0.47326545904858214,1.3376996454285945,16.937509790149583
0.03656249543659141,55.11075263014012,0.47868760189107495,1.2544715025493667,17.44800462454752
0.04142431288595909,87.58848947065033,0.4084115374230316,1.2981472963741836,16.687677799147444
0.03633526044743995,51.89257077399128,0.4048092659733374,1.3314747453925764,16.97349281784849
0.03656999076948359,77.32123304724621,0.49850789604980783,1.7445401188704495,15.612868666304188
0.03657085958140962,59.90909553916419,0.40481710879794414,1.5310946547290285,17.01851852090028
0.03537800026524919,65.83414542407448,0.4002552624874174,1.23155384510544,14.020495605775913
0.04206870341418794,63.509958746634524,0.40397763446957496,1.6846921574396887,15.62551803479283
0.03657085958140962,61.140684573195294,0.40481710879794414,1.5343919493853448,15.833359552010753
0.04254320610930935,64.11997811872575,0.4035579427902254,1.6332789068706826,15.095941139995887
0.03658036975586886,65.51430770263988,0.45797508686326605,1.3802508843497798,16.962438333892482
0.041505766190230116,53.64489627529206,0.49485063731379997,1.3612731229926105,16.97450173565626
0.039969581993523746,55.85215036289429,0.40908790475033835,1.324016662237979,14.874217549736796
