y,u,Iu,Iv,Iw,xLu,yLu,zLu
6.0,11.193528989771936,0.1459886242212551,0.07299431211062755,0.1167908993770041,155.92239363664757,77.96119681832378,46.77671809099427
7.5,11.545819080326767,0.14118665593301394,0.07059332796650697,0.11294932474641116,155.92239363664757,77.96119681832378,46.77671809099427
9.0,11.833661042932253,0.13741420513401956,0.06870710256700978,0.10993136410721566,155.92239363664757,77.96119681832378,46.77671809099427
10.5,12.077027954660593,0.13431454324207065,0.06715727162103532,0.10745163459365653,155.92239363664757,77.96119681832378,46.77671809099427
12.0,12.287841962605487,0.1316860738435613,0.06584303692178065,0.10534885907484903,155.92239363664757,77.96119681832378,46.77671809099427
13.5,12.47379309609257,0.12940447235065378,0.06470223617532689,0.10352357788052302,155.92239363664757,77.96119681832378,46.77671809099427
15.0,12.640132053160317,0.12738801397843577,0.06369400698921789,0.10191041118274863,155.92239363664757,77.96119681832378,46.77671809099427
16.5,12.790603943010199,0.12558029017777605,0.06279014508888803,0.10046423214222085,155.92239363664757,77.96119681832378,46.77671809099427
18.0,12.927974015765802,0.12394083528237305,0.06197041764118653,0.09915266822589845,155.92239363664757,77.96119681832378,46.77671809099427
19.5,13.05434223285516,0.1224396983213594,0.0612198491606797,0.09795175865708752,155.92239363664757,77.96119681832378,46.77671809099427
21.0,13.171340927494144,0.1210541295657446,0.0605270647828723,0.09684330365259569,155.92239363664757,77.96119681832378,46.77671809099427
22.5,13.280264106320635,0.11976646855983411,0.059883234279917055,0.09581317484786729,155.92239363664757,77.96119681832378,46.77671809099427
24.0,13.382154935439038,0.11856274836624961,0.059281374183124805,0.0948501986929997,155.92239363664757,77.96119681832378,46.77671809099427
25.5,13.477866657260167,0.11743174434031577,0.05871587217015788,0.09394539547225261,155.92239363664757,77.96119681832378,46.77671809099427
27.0,13.568106068926122,0.11636430847540075,0.05818215423770037,0.09309144678032061,155.92239363664757,77.96119681832378,46.77671809099427
28.5,13.653465229722718,0.1153528927399478,0.0576764463699739,0.09228231419195825,155.92239363664757,77.96119681832378,46.77671809099427
30.0,13.734445025993868,0.11439120077811134,0.05719560038905567,0.09151296062248908,155.92239363664757,77.96119681832378,46.77671809099427
31.5,13.81147298065446,0.11347392881057079,0.056736964405285396,0.09077914304845663,155.92239363664757,77.96119681832378,46.77671809099427
33.0,13.88491691584375,0.11259656979080952,0.05629828489540476,0.09007725583264763,155.92239363664757,77.96119681832378,46.77671809099427
34.5,13.955095576034337,0.11175526323893048,0.05587763161946524,0.0894042105911444,155.92239363664757,77.96119681832378,46.77671809099427
36.0,14.022286988599353,0.11094667860181738,0.05547333930090869,0.08875734288145391,155.92239363664757,77.96119681832378,46.77671809099427
37.5,14.0867351165487,0.11016792358627459,0.05508396179313729,0.08813433886901967,155.92239363664757,77.96119681832378,46.77671809099427
39.0,14.14865520568871,0.10941647134472805,0.054708235672364026,0.08753317707578245,155.92239363664757,77.96119681832378,46.77671809099427
40.5,14.208238122086437,0.10869010206809544,0.05434505103404772,0.08695208165447636,155.92239363664757,77.96119681832378,46.77671809099427
42.0,14.265653900327695,0.10798685571266722,0.05399342785633361,0.08638948457013379,155.92239363664757,77.96119681832378,46.77671809099427
43.5,14.32105466885178,0.10730499342058263,0.05365249671029131,0.0858439947364661,155.92239363664757,77.96119681832378,46.77671809099427
45.0,14.374577079154186,0.10664296579324974,0.05332148289662487,0.08531437263459979,155.92239363664757,77.96119681832378,46.77671809099427
